tweet_content,created_at,retweet_count,favorite_count,hashtags,media_type,user_mention,urls,quote_retweet_status
RT @STR4WBERRYLIPPY: #spotifypenguins @yungblud LMAO,2020-12-02 07:18:25+08:00,5,0,['spotifypenguins'],no_media,['yungblud'],False,False
@nintndotara @FallGuysGame Sweet dreams 😏,2020-08-19 22:52:22+08:00,1,4,[],no_media,['nintndotara'],False,False
@rosemarie0120 How could you not jam out to these 👏,2020-08-19 22:50:34+08:00,0,2,[],no_media,['rosemarie0120'],False,False
@CamiloNieto Sounds like a great week 🌈👑,2020-08-19 22:48:56+08:00,0,51,[],no_media,['CamiloNieto'],False,False
@ahm_dfs Everybody Falls = song of the summer 🔥,2020-08-19 22:43:45+08:00,0,3,[],no_media,['ahm_dfs'],False,False
@timthetatman Today's the day 👑,2020-08-19 22:19:15+08:00,24,3080,[],no_media,['timthetatman'],False,False
"Do you hear the @FallGuysGame soundtrack in your dreams? 

Or nightmares?... @timthetatman 

https://t.co/lCzdWJDMxM",2020-08-19 22:11:42+08:00,1118,16163,[],no_media,['FallGuysGame'],True,False
"RT @RapCaviar: .@taztaylor, @nickmira_ and the @InternetMoney crew are taking over the #InternetPeople playlist with some of their favorite…",2020-08-19 06:24:01+08:00,72,0,[],no_media,['RapCaviar'],False,False
hi. @billieeilish shares some of her favorite tracks in this week's #Lorem playlist https://t.co/QJ7sXPjU3g 🥺 https://t.co/kB2bZiD4mE,2020-08-19 03:15:38+08:00,991,16913,['Lorem'],video,['billieeilish'],True,False
"Spend some alone time with @theweeknd 🕙 https://t.co/3uyNKZRTMf 
#AloneWithMe https://t.co/aAsGK0UGge",2020-08-19 00:14:57+08:00,935,7903,['AloneWithMe'],animated_gif,['theweeknd'],True,False
@danielaoutsold @aritanhit @taylorswift13 You're right... 😉,2020-08-18 22:44:35+08:00,1,4,[],no_media,['danielaoutsold'],False,False
@itscornelialove @taylorswift13 She's got us in our feelings ❤️,2020-08-18 22:09:12+08:00,1,2,[],no_media,['taylorswift13'],False,False
@HolleyPetrie500 The lakes are the only place we want to be ❤️,2020-08-18 22:07:47+08:00,1,6,[],no_media,['HolleyPetrie500'],False,False
@Alphaxbetax1 So proud of them 💜,2020-08-21 22:08:56+08:00,1,11,[],no_media,['Alphaxbetax1'],False,False
@silaywithluv @BTS_twt The video is EVERYTHING 🔥,2020-08-21 22:07:38+08:00,5,58,[],no_media,['silaywithluv'],False,False
@junam_jung Of course 😍,2020-08-21 22:06:58+08:00,0,5,[],no_media,['junam_jung'],False,False
@JihaneOugrirane The boys have done it again 💜,2020-08-21 22:06:06+08:00,0,12,[],no_media,['JihaneOugrirane'],False,False
"Okay, now that you've listened, what's your favorite part of #BTS_Dynamite?",2020-08-21 12:32:22+08:00,2417,8687,['BTS_Dynamite'],no_media,[],False,False
.@Pharrell and #JayZ come together to tell a story everyone needs to hear. #Entrepreneur is here… https://t.co/rlvo9lQBWQ,2020-08-21 12:03:00+08:00,51,317,['JayZ'],no_media,['Pharrell'],True,False
You hear that #ARMY? #BTS bring the fire on their new single #Dynamite 🧨 Disco with us all weekend long… https://t.co/OhcAFNIfmT,2020-08-21 12:00:13+08:00,140948,466093,['ARMY'],no_media,[],True,False
"What are your daily affirmations? @lindsayell dives into hers on her empowering new album, #hearttheory ❤️

Stream… https://t.co/YNEiITs9m7",2020-08-21 04:07:33+08:00,21,245,['hearttheory'],no_media,['lindsayell'],True,False
"🎨 @nataliastuyk 
🎶 @Disclosure &amp; Boz Scaggs",2020-08-21 03:29:43+08:00,2,50,[],no_media,['nataliastuyk'],False,False
"RT @spotifypodcasts: This is going to be fun ✨ @AshleyGraham is bringing the podcast love, and everyone’s invited!

Join #ListenUpWithAshle…",2020-08-20 23:16:59+08:00,11,0,[],no_media,['spotifypodcasts'],False,False
@bae_in_love What's the only thing better than New Hope Club? Extended New Hope Club 💚,2020-08-20 22:42:32+08:00,3,8,[],no_media,['bae_in_love'],False,False
@HollywoodRecs @NewHopeClub So proud of them ❤️,2020-08-20 22:38:44+08:00,1,8,[],no_media,['HollywoodRecs'],False,False
"@wallsvibes @NewHopeClub Especially 
https://t.co/5Kof0c3qEP",2020-08-20 22:36:47+08:00,0,5,[],no_media,['wallsvibes'],True,False
"@STYLVEGAS @NewHopeClub Can't stop listening to Turning Red ❤️ 
https://t.co/FZT4ATG0Kd",2020-08-20 22:34:16+08:00,0,0,[],no_media,['NewHopeClub'],True,False
.@lennonstella and @KevinOGarrett got us in our feelings over their rendition of #EveryTimeYouGoAway for… https://t.co/kULV7NHS4g,2020-08-20 07:29:19+08:00,13,209,['EveryTimeYouGoAway'],no_media,['lennonstella'],True,False
"@Calpmaar @timthetatman 😅

https://t.co/KqqK7fRFz9",2020-08-20 04:51:16+08:00,0,59,[],no_media,['Calpmaar'],True,True
@timthetatman 👏👑,2020-08-20 04:40:09+08:00,16,749,[],no_media,['timthetatman'],False,False
RT @spotifypodcasts: Here’s a good story about the time that @MichelleObama’s big brother @CraigMalRob had the “where do you see yourself i…,2020-08-20 03:19:49+08:00,28,0,[],no_media,['spotifypodcasts'],False,False
.@NewHopeClub just dropped the extended version of their self-titled album #NewHopeClub. Hear the personal tracks n… https://t.co/UUf5foJIIY,2020-08-20 02:40:27+08:00,276,1599,['NewHopeClub'],no_media,['NewHopeClub'],True,False
@alexa_legacy Now you can play the winning track on repeat and feel like a champion 👑 https://t.co/vbemxIFN0d,2020-08-19 23:13:09+08:00,0,10,[],no_media,['alexa_legacy'],True,False
"@jukiokallio It's a masterpiece, thank you both 🙏",2020-08-19 23:10:11+08:00,1,140,[],no_media,['jukiokallio'],False,False
@frazzlet1 There's absolutely nothing weird about this 🤩,2020-08-19 22:55:31+08:00,0,9,[],no_media,['frazzlet1'],False,False
@mintakpurpleyou @bts_bighit https://t.co/bZZVAXtceq,2020-08-21 22:17:06+08:00,2,50,[],animated_gif,['mintakpurpleyou'],False,False
@SE0KRJlN So much choice 😍,2020-08-21 22:15:56+08:00,1,16,[],no_media,[],False,False
@Hoseokbestboy 💚 https://t.co/AhKm4fZN5E,2020-08-21 22:12:32+08:00,19,217,[],animated_gif,['Hoseokbestboy'],False,False
@jessie58459132 @bts_bighit So are we! They really learned well 😍,2020-08-21 22:09:18+08:00,0,9,[],no_media,['bts_bighit'],False,False
#everythingmeansnothing but this album is something 💙 Listen to @iamblackbear https://t.co/aASvAScqpQ,2020-08-22 07:50:10+08:00,436,2260,['everythingmeansnothing'],no_media,['iamblackbear'],True,False
Country’s Renaissance man @TheTimMcGraw dropped his 15th studio album on us today. Take #HereOnEarth for a spin 🌎… https://t.co/E26jWI74CJ,2020-08-22 05:16:41+08:00,41,369,['HereOnEarth'],no_media,['TheTimMcGraw'],True,False
Oh and when we said something sweet... 😉🍦 #IceCream,2020-08-22 05:08:41+08:00,1813,5640,['IceCream'],no_media,[],False,False
"Are we dreaming? @troyesivan takes us inside his mind with his latest EP, #InADream 💭  https://t.co/glgTgrITBh https://t.co/WCw30tDpmz",2020-08-22 04:00:00+08:00,716,6500,['InADream'],photo,['troyesivan'],True,False
Ready to #DanceLikeNobodysWatching? 💃 @IGGYAZALEA and @Tinashe bring the beat https://t.co/Xn1OD25Rcf https://t.co/kDesNuC74I,2020-08-22 03:50:00+08:00,512,2126,['DanceLikeNobodysWatching'],photo,['IGGYAZALEA'],True,False
.@maluma se fue pero no te preocupes… llegó #PapiJuancho 😈 https://t.co/Q1vENMqleV https://t.co/0e8PLNtgQg,2020-08-22 03:30:38+08:00,85,481,['PapiJuancho'],photo,['maluma'],True,False
Another smash from @thekillers 💥 Their new anthem-packed album #ImplodingTheMirage is ready to be played loud… https://t.co/IWr4YMuII9,2020-08-21 23:08:08+08:00,179,1075,['ImplodingTheMirage'],no_media,['thekillers'],True,False
@Ella99317575 #DynamiteMV is absolute FIRE 🔥,2020-08-21 22:52:05+08:00,2,40,['DynamiteMV'],no_media,['Ella99317575'],False,False
@KARMA_is_ARMY 🧨 https://t.co/ZJD56OvHDQ,2020-08-21 22:50:49+08:00,14,174,[],animated_gif,['KARMA_is_ARMY'],False,False
@sdbts_ So good 🙌,2020-08-21 22:39:45+08:00,0,34,[],no_media,[],False,False
@EUPH0RIAL0VE @bts_bighit https://t.co/WZWZKXyAs6,2020-08-21 22:36:50+08:00,53,567,[],animated_gif,['EUPH0RIAL0VE'],False,False
@eternal_0clock So proud 💜 💚,2020-08-21 22:31:07+08:00,1,21,[],no_media,['eternal_0clock'],False,False
@JH0pesbias The talent really jumped out here 😍,2020-08-21 22:28:13+08:00,1,15,[],no_media,[],False,False
@honicafe https://t.co/F5VUZiz1bY,2020-08-21 22:27:42+08:00,14,161,[],animated_gif,[],False,False
@jmnsource 🔥 https://t.co/esY5UvKV3F,2020-08-21 22:21:03+08:00,35,425,[],animated_gif,['jmnsource'],False,False
@AishwaryaNegi95 https://t.co/zpJy3PeKDk,2020-08-21 22:19:25+08:00,2,53,[],animated_gif,['AishwaryaNegi95'],False,False
@purplekimv01 @bts_bighit 😏😏😏,2020-08-21 22:18:35+08:00,1,13,[],no_media,['purplekimv01'],False,False
@kateeee____ A new topping for every episode? 🥞🥓 🍯🍌,2020-08-24 22:28:40+08:00,0,3,[],no_media,['kateeee____'],False,False
"@canary_wings And on next week's episode, the moon opens up about their shadowy relationship with earth... 🌚",2020-08-24 22:26:25+08:00,0,1,[],no_media,['canary_wings'],False,False
@fayththo We're blushing... 😊,2020-08-24 22:23:16+08:00,0,5,[],no_media,['fayththo'],False,False
@Kyler_Cross Guests must wear armbands 🏊‍♀️,2020-08-24 22:21:12+08:00,0,3,[],no_media,['Kyler_Cross'],False,False
"@rhetttynes83 A deep dive into absolutely nothing with your host, Rhett Tynes 🙃",2020-08-24 22:19:41+08:00,0,33,[],no_media,['rhetttynes83'],False,False
"@michael_bach ""On next week's episode... an old spanner. Don't miss it!""",2020-08-24 22:17:04+08:00,0,1,[],no_media,['michael_bach'],False,False
@azimari The podcast that never ends 😅,2020-08-24 22:14:53+08:00,0,7,[],no_media,['azimari'],False,False
@Bartefjes Ole-Jakob eats a pizza with a pop punk legend every episode in this perfect podcast 🍕✌️,2020-08-24 22:14:37+08:00,0,11,[],no_media,['Bartefjes'],False,False
@dinamytee_ Everyday is leg day 🦵,2020-08-24 22:12:35+08:00,0,2,[],no_media,['dinamytee_'],False,False
@RobertT1977 Maybe Selena Gomez could be the first guest? 😂 https://t.co/gsNsDntVnP,2020-08-24 22:06:55+08:00,0,17,[],no_media,['RobertT1977'],True,False
@InWideAwake First guest is The Weeknd? 🤔,2020-08-24 22:02:19+08:00,0,1,[],no_media,[],False,False
@AnneBonnysKid Oh yes! 🔥,2020-08-24 22:02:08+08:00,0,19,[],no_media,['AnneBonnysKid'],False,False
@forestred78 Oof that's good 😅,2020-08-24 22:01:17+08:00,0,2,[],no_media,[],False,False
The first song on your Discover Weekly is the name of your new podcast. What's it about?,2020-08-24 21:58:15+08:00,71,1751,[],no_media,[],False,False
"Your Nexus for all things @LeagueOfLegends audio ⚔️
Dive into our League hub now → https://t.co/Nh5r7cS5BZ https://t.co/vKcRAzU3Ix",2020-08-24 18:00:00+08:00,386,1738,[],video,['LeagueOfLegends'],True,False
Experience @maluma as #PapiJuancho 🌹 All episodes out now on #VivaLatino's instagram https://t.co/wKm6D71sQw https://t.co/deomAt7rO1,2020-08-24 04:50:50+08:00,29,310,['PapiJuancho'],photo,['maluma'],True,False
We are crazy for #Crazy 🖤 @bazzi brings us his new single. Hear it now https://t.co/WIK7OvmPHy https://t.co/6pp0mqdobC,2020-08-23 04:20:46+08:00,20,397,['Crazy'],photo,['bazzi'],True,False
"RT @RapCaviar: This one's for the ragers, new La Flame out now 🔥 
https://t.co/IbYYCGTNLV https://t.co/TnTfpZcz42",2020-08-22 12:03:37+08:00,54,0,[],photo,['RapCaviar'],True,False
"Mmhmm @korynhawthorne giving us the vibes on #BlackGirlMagic with @HERMusicx, @IAMSUMMERWALKER,  and more 😏… https://t.co/dX5xDAngNU",2020-08-22 09:56:52+08:00,13,238,['BlackGirlMagic'],no_media,['KorynHawthorne'],True,False
@mrninglight Iconic 👏,2020-08-25 00:58:15+08:00,0,0,[],no_media,[],False,False
@reneseford The first ever podcast dating show ❤️,2020-08-25 00:03:38+08:00,0,1,[],no_media,['reneseford'],False,False
We lost one of Americana’s most honest voices last night. Rest in peace Justin Townes Earle. https://t.co/NsAyAmlWQ5,2020-08-24 23:42:16+08:00,33,466,[],photo,[],False,False
@mariasolponsc Every week a new special guest reads a bedtime story 😴,2020-08-24 23:01:01+08:00,0,1,[],no_media,['mariasolponsc'],False,False
@ajezzzzzzz A podcast for all the times people should have minded their own business 😂,2020-08-24 22:57:30+08:00,1,2,[],no_media,['ajezzzzzzz'],False,False
@ech0h_ A deep dive into the worst ideas in history 😬,2020-08-24 22:55:03+08:00,0,8,[],no_media,['ech0h_'],False,False
@fallynxo The Purple Emoji Podcast: Interviewing new BTS stans every episode 💜,2020-08-24 22:52:53+08:00,0,2,[],no_media,[],False,False
@angelocatanese Old rockstars reminiscing on the glory days 🎸,2020-08-24 22:50:56+08:00,0,0,[],no_media,['angelocatanese'],False,False
@Wongaaaaaaaaaaa Each week a new rapper spits fire freestyle verses for an hour 🔥,2020-08-24 22:48:56+08:00,0,3,[],no_media,['Wongaaaaaaaaaaa'],False,False
"@WhatIReallyWa17 👌

You just lost the game.",2020-08-24 22:47:11+08:00,0,3,[],no_media,['WhatIReallyWa17'],False,False
@IAmDamonUK Or a podcast about the health benefits of fruit and dangers of ghosts 🍒,2020-08-24 22:44:02+08:00,0,11,[],no_media,['IAmDamonUK'],False,False
@harmlesslilf Weekly episodes featuring the host plus a new guest screaming into the void for an hour...,2020-08-24 22:41:20+08:00,0,2,[],no_media,['harmlesslilf'],False,False
@santhonysays Recorded exclusively from the freezer 🍦,2020-08-24 22:38:35+08:00,0,1,[],no_media,['santhonysays'],False,False
@recklessgoId Or a podcast about aliens among us... 👽,2020-08-24 22:38:09+08:00,1,6,[],no_media,[],False,False
@weffanie Each week a new guest joins host Stephanie and she completely ignores them for 50 minutes 🎙,2020-08-24 22:29:16+08:00,0,90,[],no_media,['weffanie'],False,False
RT @RapCaviar: We've been waiting for this. Nip kept his promise and tapped in with @bigsean 🙏🏾 Listen to Deep Reverence now on RapCaviar h…,2020-08-25 12:05:25+08:00,158,0,[],no_media,['RapCaviar'],False,False
@ItzNeshaJ It’s hard to believe 🤯,2020-08-25 06:20:20+08:00,0,0,[],no_media,['ItzNeshaJ'],False,False
@MickeyMonster01 We see what you did there 😏,2020-08-25 06:19:38+08:00,0,1,[],no_media,[],False,False
@hugokatycat_ Oooh that’s a good one 😉,2020-08-25 06:15:31+08:00,0,1,[],no_media,['hugokatycat_'],False,False
@ilailaisgrowing @katyperry We love a multitasking queen 👑,2020-08-25 04:08:27+08:00,0,5,[],no_media,['ilailaisgrowing'],False,False
@InfjHakan @kponcharts @katyperry Can’t argue that 👏,2020-08-25 04:06:30+08:00,0,9,[],no_media,['InfjHakan'],False,False
@theemilywing @katyperry It be like that sometimes,2020-08-25 03:21:50+08:00,0,5,[],no_media,['theemilywing'],False,False
"@katyperry For some #TeenageDream storytelling with @KatyPerry, head here https://t.co/yJfcugQr5s https://t.co/EnsXElWKzv",2020-08-25 03:20:00+08:00,740,4134,['TeenageDream'],video,['katyperry'],True,False
@cathysaa @katyperry 🎇 https://t.co/ZxnEYZdP6L,2020-08-25 03:19:19+08:00,0,2,[],animated_gif,['katyperry'],False,False
@Kaylathekpclown @katyperry https://t.co/jsKow8Bumg,2020-08-25 03:17:49+08:00,1,10,[],animated_gif,['katyperry'],False,False
@Ticketmaster @katyperry https://t.co/Y2bpH9Q1PZ,2020-08-25 03:16:47+08:00,0,42,[],animated_gif,['Ticketmaster'],False,False
"Gather round, #KatyCats - it’s time to celebrate 10 years of #TeenageDream with @KatyPerry. How are you feeling tod… https://t.co/JQaHsW2Qie",2020-08-25 03:06:53+08:00,384,1951,['KatyCats'],no_media,['katyperry'],True,False
@SungjinNoona A podcast entirely dedicated to eating lucky charms with different special guests 🍀,2020-08-25 00:58:59+08:00,1,2,[],no_media,['SungjinNoona'],False,False
@Josepheine We see great things in your future 🔮,2020-08-25 22:19:27+08:00,0,2,[],no_media,['Josepheine'],False,False
@Wemo42 We love you too ❤️,2020-08-25 22:17:34+08:00,1,1,[],no_media,['Wemo42'],False,False
@_Cloudia9G https://t.co/LnzPuD2073,2020-08-25 22:12:34+08:00,1,1,[],animated_gif,['_Cloudia9G'],False,False
"@sadgrlmorgs You would not believe your eyes...
https://t.co/KqSE00gcHx",2020-08-25 22:45:01+08:00,1,1,[],no_media,['sadgrlmorgs'],True,False
@aestheticggukii Your playlist game is... https://t.co/yecv8cEvZU,2020-08-25 22:44:20+08:00,0,7,[],no_media,['aestheticggukii'],True,False
@AGUSTDMlN That's what we like to call innovation 😂,2020-08-25 22:32:59+08:00,0,1,[],no_media,[],False,False
@kirrwin 😏😏😏,2020-08-25 22:31:25+08:00,0,1,[],no_media,['kirrwin'],False,False
@MacyaMaine https://t.co/mKWkBeVwTS,2020-08-25 22:29:42+08:00,2,29,[],animated_gif,['MacyaMaine'],False,False
@Jessiiijess_xo https://t.co/8RiSHXyaIS,2020-08-25 22:26:54+08:00,3,31,[],animated_gif,['Jessiiijess_xo'],False,False
@erikjohnnn That's what we like to hear 🙌,2020-08-25 22:21:43+08:00,0,0,[],no_media,['erikjohnnn'],False,False
@leslyknope 🌴 https://t.co/vxnGOqyuCL,2020-08-26 22:23:31+08:00,1,1,[],no_media,[],True,False
@cryzmakepeace https://t.co/k8URLF0jTx,2020-08-26 22:19:48+08:00,0,1,[],animated_gif,['cryzmakepeace'],False,False
@David16996 Livin' the dream 😍,2020-08-26 22:09:04+08:00,0,0,[],no_media,['David16996'],False,False
RT @spotifypodcasts: This week’s episode of #OralHistoryOfTheOffice has us all bawling like Jennifer Garner 😭 https://t.co/QRNlcLbbAf,2020-08-26 08:14:32+08:00,19,0,['OralHistoryOfTheOffice'],video,['spotifypodcasts'],False,False
Transport yourself to a summertime paradise with this season’s hottest songs! Don't forget to send a postcard ☀️… https://t.co/2kGlDIcGDl,2020-08-26 01:47:34+08:00,12,249,[],no_media,[],True,False
"@ggukglish @EgosShadow7 Throwing it wayyy back...
https://t.co/h6s3o5lBfY",2020-08-25 22:47:00+08:00,6,35,[],no_media,['EgosShadow7'],True,False
@BispoLico 🥺🥺🥺 https://t.co/ZP2Yv2bH95,2020-08-28 12:36:33+08:00,4,62,[],video,[],False,False
@perthmetraemal https://t.co/bXqI5Zls3Z,2020-08-28 12:35:42+08:00,3,41,[],video,[],False,False
Head to @spotify Instagram to see a special message on the back of their photocards #SelPinkToday https://t.co/pKQKJR8eND,2020-08-28 12:33:14+08:00,915,3446,['SelPinkToday'],no_media,['Spotify'],True,False
"And for the first time… #SelenaGomez, the newest #BLACKPINK feature!🌟 https://t.co/IbmUik6Iba",2020-08-28 12:31:46+08:00,10587,38590,['SelenaGomez'],video,[],False,False
#Rosé is here 🌹 https://t.co/2PtJu70TGE,2020-08-28 12:30:46+08:00,22199,83114,['Rosé'],video,[],False,False
@OnlyJenmatter @PortalJennie Can’t get enough 😍,2020-08-28 12:25:42+08:00,0,8,[],no_media,['OnlyJenmatter'],False,False
@iiigreenz @lisoobot 🥺🥺🥺,2020-08-28 12:24:08+08:00,42,290,[],no_media,['iiigreenz'],False,False
@idol_loverrz @ygofficialblink @BLACKPINK https://t.co/0NUIBq4zKi,2020-08-28 12:21:39+08:00,466,1547,[],video,['idol_loverrz'],False,False
@frasangiorgi @_blackpinkita Another banger 🔥,2020-08-28 12:21:14+08:00,38,262,[],no_media,['frasangiorgi'],False,False
@_jisoos_blink https://t.co/ooqeO0qY9W,2020-08-28 12:19:50+08:00,10,68,[],video,['_jisoos_blink'],False,False
RT @giveon: Excited to share my #SpotifySingles featuring a cover of a classic D’Angelo track and a new acoustic version of LIKE I WANT YOU…,2020-08-28 12:14:55+08:00,344,0,['SpotifySingles'],no_media,['giveon'],False,False
@_jsohyun_ @BLACKPINK We have no choice but to stan 💖,2020-08-28 12:11:39+08:00,135,720,[],no_media,['_jsohyun_'],False,False
And #Jisoo too 😊 https://t.co/2hT4QvMXrp,2020-08-28 12:06:41+08:00,22360,80734,['Jisoo'],video,[],False,False
#Jennie is present 👋 https://t.co/A4jlotIukR,2020-08-28 12:04:37+08:00,22044,79220,['Jennie'],video,[],False,False
"ROLL CALL!

It’s #Lisa! 😍 https://t.co/oAAE4bLT53",2020-08-28 12:04:12+08:00,27874,88467,['Lisa'],video,[],False,False
#Blinks #Selenators… We are melting over #SELPINK’s single #IceCream 🍦 #SpotifyxBLACKPINK https://t.co/XOFNz4s9G2,2020-08-28 12:03:39+08:00,13161,42194,['Blinks'],no_media,[],True,False
The wait is over 😍  #RBD comes to Spotify on September 3. Yo digo R. Tú dices… #RBDenSpotify https://t.co/wYd9ZXrJoC,2020-08-28 08:00:48+08:00,3411,11445,['RBD'],video,[],False,False
.@brighteyesband are here to hit you in your feels with their Sad Indie Mixtape. Saddest track on the playlist? 😢… https://t.co/Ux45D293zQ,2020-08-28 07:53:04+08:00,8,157,[],no_media,['brighteyesband'],True,False
"For the latest #SpotifySingles, @Alanis gives us acoustic renditions of both her classic track, You Oughta Know, an… https://t.co/5NvAPGGDU2",2020-08-28 07:07:08+08:00,8,159,['SpotifySingles'],no_media,['Alanis'],True,False
The #LeagueofLegends super group #KDA are back and bringing the heat. Check out their fierce new single #THEBADDEST… https://t.co/GHuJWEjXx7,2020-08-28 03:57:33+08:00,5645,28537,['LeagueofLegends'],no_media,[],True,False
"The countdown is on ⏱
Join the Royal Rave livestream tomorrow 8/28 at 8PM ET to celebrate @Alunaaa's album… https://t.co/FbMYqB7C1W",2020-08-28 02:09:00+08:00,11,163,[],no_media,['alunaaa'],True,False
"It's official: we'll have a new @ChrisStapleton album on November 13th. Until then, guess you'll just have to strea… https://t.co/M4AkMOz2So",2020-08-28 00:34:40+08:00,17,237,[],no_media,['ChrisStapleton'],True,False
@softlydarcy How many times have we listened to folklore front to back? https://t.co/WoxCEK19ej,2020-08-26 22:30:18+08:00,0,3,[],no_media,['softlydarcy'],True,False
@codec14180 Ooh be gah 😏,2020-08-26 22:29:18+08:00,2,1,[],no_media,['codec14180'],False,False
.@NCT127 sure knows how to make a pre-date playlist 🌹 https://t.co/7t4GNNIP4B,2021-09-10 13:42:10+08:00,191,611,[],no_media,['nct127'],True,True
@JustBeGreat_25 @BLACKPINK Omg 😂🔥,2020-08-28 12:40:33+08:00,1,21,[],no_media,['JustBeGreat_25'],False,False
@chi90621320 @LISANATIONS_ The queen has spoken 👸,2020-08-28 12:40:19+08:00,1,16,[],no_media,['LISANATIONS_'],False,False
@Tonni91186088 @BLACKPINK In our heads all day 🎶,2020-08-28 12:39:55+08:00,1,17,[],no_media,['Tonni91186088'],False,False
@youregnamelt We got emotional the first time we saw them too 🥺,2020-08-28 12:39:33+08:00,1,1,[],no_media,[],False,False
@rosiesmandu We’re still trying to recover 🥺,2020-08-28 12:38:49+08:00,0,5,[],no_media,[],False,False
@totemofsmg @selenagomez *hair flip* 💁‍♀️,2020-08-28 12:38:36+08:00,6,57,[],no_media,['totemofsmg'],False,False
@eunwoolovearoha It’s happening now 💥,2020-08-28 12:37:52+08:00,0,17,[],no_media,['eunwoolovearoha'],False,False
@_MonaPink Things they did... THAT 🔥🍦,2020-08-28 12:37:27+08:00,0,13,[],no_media,['_MonaPink'],False,False
@laurasenkaya @selenagomez Honestly same 😅,2020-08-28 12:37:06+08:00,0,14,[],no_media,['laurasenkaya'],False,False
@peekqpink They turned it out 🍦,2020-08-28 12:42:25+08:00,4,99,[],no_media,['peekqpink'],False,False
Whew. Jazmine Sullivan is back with a new single and it's got us in our feelings 😰 https://t.co/LVxHv2Wk55 https://t.co/5yrRIFWpqc,2020-08-28 12:42:06+08:00,55,378,[],photo,[],True,False
Let R&amp;B sensation @giveon take your breath away with his new #SpotifySingles. Out now on the Are &amp; Be playlist 💜… https://t.co/ZEE7OzsVjx,2020-08-29 02:00:01+08:00,42,350,['SpotifySingles'],no_media,['giveon'],True,False
We’re sweating just thinking about it 😅 The Power Hour playlist curated by @deadmau5 is now on @onepeloton. Ride wi… https://t.co/eQX7jdYm9q,2020-08-29 01:04:29+08:00,32,331,[],no_media,['deadmau5'],True,False
@jaureguipowxr @portalkatyperry @katyperry She reigns true 👑,2020-08-29 00:29:00+08:00,2,50,[],no_media,['jaureguipowxr'],False,False
@legendrynugget @katyperry *chefs kiss* 💋,2020-08-29 00:28:41+08:00,0,59,[],no_media,['legendrynugget'],False,False
.@cazzuoficial shows us her romantic side on #UnaNiñaInutil inspired by the poetry of Alfonsina Storni 🌹… https://t.co/CEFvmzKrbr,2020-08-29 00:00:01+08:00,17,217,['UnaNiñaInutil'],no_media,['cazzuoficial'],True,False
@katysmeowers @katyperry Cry About It Later is such a bop 🔥,2020-08-28 23:24:38+08:00,266,1357,[],no_media,['katysmeowers'],False,False
"From #TeenageDream to #Smile, @katyperry is always giving her #katycats a reason to celebrate. Step inside her worl… https://t.co/WZBcMWSEUA",2020-08-28 23:19:45+08:00,1060,4532,['TeenageDream'],no_media,['katyperry'],True,False
@apoolaugh Chillin’ and seriously craving some ice cream 🍦,2020-08-28 22:52:26+08:00,0,8,[],no_media,['apoolaugh'],False,False
"""I just wanted to make a soundtrack for Black people who are living their best life"" -@alunaaa of #AlunaGeorge on h… https://t.co/nOzFNOawaZ",2020-08-28 22:35:36+08:00,27,294,['AlunaGeorge'],no_media,['alunaaa'],True,False
@B95Sal 😏😏😏,2020-08-28 13:12:25+08:00,0,11,[],no_media,['B95Sal'],False,False
@pixxtive @selenagomez So cool we’ve got a brain freeze 🥶,2020-08-28 13:11:31+08:00,2,20,[],no_media,['pixxtive'],False,False
@jennieslyrics @BLACKPINK Words of wisdom 💖,2020-08-28 12:56:13+08:00,15,199,[],no_media,['JenniesLyrics'],False,False
@manobanMonster An inspirational queen 👑,2020-08-28 12:55:08+08:00,825,1783,[],no_media,['manobanMonster'],False,False
@chaewiz Agreed 👏,2020-08-28 12:54:35+08:00,273,1054,[],no_media,['chaewiz'],False,False
@official_jensoo @BLACKPINK We’re emotional... 🥺,2020-08-28 12:54:21+08:00,7,109,[],no_media,['official_jensoo'],False,False
@selenaftdyIan @GomezvRare We’re already a puddle 😂,2020-08-28 12:51:04+08:00,3,53,[],no_media,['GomezvRare'],False,False
@sechijen They certainly triggered our sweet tooth 🍦,2020-08-28 12:50:53+08:00,2,24,[],no_media,[],False,False
@feyzasciftlik @selenagomez Warning: may cause non stop listening resulting in little sleep but much happiness 😂,2020-08-28 12:50:11+08:00,2,53,[],no_media,['feyzasciftlik'],False,False
@kimdxehyun 😍😍😍 https://t.co/dVrs66Kk2Z,2020-08-28 12:44:27+08:00,156,602,[],video,['kimdxehyun'],False,False
@pastachaengie 💖💖💖 https://t.co/cJWGTgg3xY,2020-08-28 12:43:59+08:00,7,86,[],video,['pastachaengie'],False,False
@EseHaloperidol @BLACKPINK A serve! 😍,2020-08-28 12:43:05+08:00,5,45,[],no_media,['EseHaloperidol'],False,False
RT @alunaaa: Thanks to everyone for joining my Renaissance Royal Rave with @Spotify! You can watch the whole thing now and keep the party g…,2020-08-30 04:05:08+08:00,20,0,[],no_media,['alunaaa'],False,False
"Celebrate the 25th anniversary of #ElliotSmith's eponymous album with a special remaster, a new live album and excl… https://t.co/77lLx2LnJV",2020-08-29 10:36:41+08:00,19,271,['ElliotSmith'],no_media,[],True,False
